WORKYEAR,NEST,HATCHING_DATE,RING,TIME,ST_DATE,RANK,REDUCTION,SMI
2021,21-0165,,z348,,49,1,0,1569.035514
2021,21-0646,,ax280,,78,1,0,1794.417167
2021,21-0086,,z417,,52,1,0,1817.408817
2022,22-022,,Z564,,59,1,0,1843.441616
2022,22-027,,Z583,,59,1,0,1732.734704
2022,22-029,,z535,,50,1,0,1690.190901
2022,22-035,,Z651,,64,1,0,1800.303523
2022,22-105,,Z649,,66,1,0,1943.89366
2022,22-039,,Z698,,67,1,0,2023.534775
2022,22-044,,Z548,,52,1,0,1801.817708
2022,22-045,09/03/2022,AX624,,85,1,0,1792.984985
2022,22-243,,Z628,,63,1,0,1801.19057
2022,22-147,,Z556,,54,1,0,2119.071593
2022,22-010,,Z610,,63,1,0,1797.855339
2022,22-173,04/04/2022,AX693,,111,1,0,1662.310461
2022,22-149,,Z686,,66,1,0,1794.417167
2022,22-158,28/02/2022,AX545,,76,1,0,2075.173827
2022,22-500,05/03/2022,AX595,,81,1,0,1944.291555
2022,22-508,11/03/2022,AX640,,87,1,0,1734.426667
2022,22-512,,AX505,,73,1,0,1990.648788
2022,22-514,,Z601,,61,1,0,1775.90703
2022,22-515,,Z532,,48,1,0,1636.072977
2022,22-089,,Z742,,71,1,0,1801.2422
2022,22-421,,Z733,,70,1,0,1814.726192
2022,22-186,,Z678,,66,1,0,2086.464812
2022,22-193,10/03/2022,AX630,,86,1,0,1750.742201
2022,22-196,,Z631,,63,1,0,1446.013307
2022,22-273,28/04/2022,AX721,,135,1,0,1714.717273
2022,22-064,,Z542,,53,1,0,1732.234394
2022,22-070,,Z671,,66,1,0,1847.064653
2022,22-072,,Z593,,61,1,0,1894.437926
2022,22-073,,Z660,,66,1,0,2062.799903
2022,22-013,,Z526,,43,1,0,1894.300832
2022,22-408,,Z711,,68,1,0,1909.431951
2022,22-012,04/04/2022,Ax691,,111,1,0,1908.952815
2022,22-263,18/03/2022,AX664,,94,1,0,1674.622975
2022,22-520,,Z572,,60,1,0,1695.090979
2022,22-522,,AX521,,74,1,0,1878.094863
2022,22-526,14/03/2022,AX644,,90,1,0,1940.257334
2022,22-528,02/03/2022,AX570,,78,1,0,2119.071593
2022,22-202,03/03/2022,AX591,,79,1,0,1792.984985
2022,22-205,,Z695,,67,1,0,1846.151982
2022,22-228,01/03/2022,AX559,,77,1,0,1799.585791
2022,22-242,,AX576,,76,1,0,1870.443456
2022,22-148,,AX463,,70,1,0,1730.577843
2022,22-081,,Z525,,44,1,0,1612.353163
2022,22-497,11/03/2022,AX632,,87,1,0,1848.250351
2022,22-566,,AX523,,74,1,0,1727.98719
2022,22-561,,Z717,,71,1,0,1926.947126
2022,22-560,,AX526,,76,1,0,1863.421396
2022,22-555,21/04/2022,AX713,,128,1,0,1593.047525
2022,22-550,17/03/2022,AX657,,93,1,0,1765.42543
2022,22-544,,AX499,,71,1,0,1922.311005
2022,22-543,,Z576,,59,1,0,1846.641271
2022,22-534,02/03/2022,AX568,,78,1,0,1894.681162
2022,22-255,21/04/2022,AX717,,132,1,0,1597.287049
2022,22-591,01/05/2022,AX728,,138,1,0,1499.891497
2022,22-097,,Z595,,61,1,0,1979.302503
2022,22-533,,AX517,,73,1,0,1821.066927
2022,22-479,,Z737,,70,1,0,1969.529241
2022,22-476,,Z710,,69,1,0,1969.529241
2022,22-474,,AX457,,70,1,0,1969.21837
2022,22-471,28/03/2022,AX684,,104,1,0,1694.019451
2022,22-465,05/03/2022,AX605,,81,1,0,1894.681162
2022,22-462,08/03/2022,AX618,,84,1,0,1962.449849
2022,22-458,05/03/2022,AX601,,81,1,0,1968.499909
2022,22-456,,Z578,,60,1,0,1769.772008
2022,22-170,03/03/2022,AX580,,79,1,0,1944.52656
2022,22-499,02/03/2022,AX561,,78,1,0,1874.692809
2022,22-262,,Z606,,61,1,0,1670.752958
2022,22-433,,AX527,,74,1,0,1850.515484
2022,22-046,,Z551,,54,1,0,2031.889067
2022,22-050,,Z558,,56,1,0,1695.023407
2022,22-498,,Z611,,62,1,0,1626.025
2022,22-002,,Z608,,63,1,0,1801.2422
2022,22-580,01/05/2022,AX730,,138,1,0,1702.747146
2022,22-109,09/03/2022,ax622,,85,1,0,2078.708325
2022,22-116,,ax515,,72,1,0,2089.066717
2022,22-118,,Z682,,67,1,0,1714.149138
2022,22-443,02/03/2022,AX566,,78,1,0,1869.994594
2022,22-100,,AX481,,72,1,0,1868.744914
2022,22-585,15/05/2022,AX752,,151,1,0,1562.541608
2022,22-610,01/05/2022,AX729,,138,1,0,1773.277562
2022,22-169,,Z633,,63,1,0,1614.821439
2022,22-102,,Z690,,66,1,0,1809.457061
2022,22-301,10/05/2022,AX740,,152,1,0,1617.764882
2022,22-182,,Z719,,68,1,0,1858.632448
2022,22-177,,AX464,,71,1,0,1739.186883
2022,22-446,02/03/2022,AX564,,78,1,0,1969.297612
2023,23-585,,Ax999,,54,1,0,1608.345563
2023,23-005,,Ax905,,43,1,0,1870.445219
2023,23-030,,Ax815,,34,1,0,1515.70908
2023,23-540,,Ax979,,51,1,0,1598.19766
2023,23-560,,Ax969,,49,1,0,1903.76309
2023,23-720,,Ax817,,34,1,0,1768.02864
2023,23-684,,Bx045,,58,1,0,1711.303754
2023,23-646,,Bx104,,63,1,0,1823.99045
2023,23-639,,Bx085,,61,1,0,1610.862484
2023,23-552,,Bx042,,57,1,0,1606.883517
2023,23-555,,Bx026,,56,1,0,1599.169883
2023,23-556,,Bx040,,57,1,0,1691.221505
2023,23-535,,Ax997,,54,1,0,1627.356777
2023,23-528,,Ax978,,51,1,0,1753.542392
2023,23-601,,Bx016,,55,1,0,1779.275831
2023,23-558,,Bx131,,67,1,0,1674.947769
2023,23-002,,Ax818,,34,1,0,1812.225384
2023,23-604,,Ax787,,30,1,0,1822.658916
2023,23-299,,Ax777,,27,1,0,1516.584502
2023,23-695,26/02/2023,Bx153,,74,1,0,1667.951547
2023,23-512,16/03/2023,Bx198,,92,1,0,1847.064653
2023,23-536,,Ax827,,36,1,0,1817.408817
2023,23-226,,Ax983,,50,1,0,1715.194694
2023,23-027,,Ax863,,40,1,0,1775.983811
2023,23-224,,Ax975,,50,1,0,1960.789734
2023,23-199,,Ax853,,38,1,0,1801.372372
2023,23-019,,Ax988,,52,1,0,1952.474858
2023,23-124,,Ax792,,30,1,0,1735.847229
2023,23-302,05/03/2023,Bx172,,81,1,0,1625.511253
2023,23-234,27/02/2023,Bx155,,75,1,0,1494.955095
2023,23-042,24/02/2023,Bx148,,72,1,0,1653.600865
2023,23-146,,Bx048,,57,1,0,1754.661042
2023,23-172,,Ax796,,31,1,0,1756.338063
2023,23-075,,Ax912,,44,1,0,1971.069856
2023,23-144,,Ax982,,51,1,0,1812.183674
2023,23-011,,Ax876,,41,1,0,1823.264551
2023,23-058,,Ax990,,52,1,0,1674.976881
2023,23-049,,Ax886,,42,1,0,1739.983158
2023,23-083,,Ax920,,45,1,0,1663.436249
2023,23-111,,Ax914,,44,1,0,1858.773366
2023,23-085,,Ax795,,31,1,0,1645.227967
2023,23-147,,Ax785,,29,1,0,1692.144877
2023,23-185,,Ax841,,37,1,0,1687.818127
2023,23-203,,Bx081,,61,1,0,1788.49597
2023,23-192,27/02/2023,Bx156,,75,1,0,1709.486718
2023,23-285,,Bx110,,63,1,0,1648.554202
2023,23-128,,Ax892,,52,1,0,1632.930854
2023,23-091,,Bx032,,56,1,0,1715.595959
2023,23-247,01/04/2023,Bx240,,108,1,0,1347.682548
2023,23-110,,Ax871,,40,1,0,1732.734704
2023,23-612,31/03/2023,Bx232,,107,1,0,1704.422156
2023,23-590,09/04/2023,Bx262,,115,1,0,1590.232715
2023,23-216,,Bx096,,62,1,0,2104.714765
2023,23-269,,Bx000,,54,1,0,1598.985594
2023,23-031,,Ax939,,47,1,0,1592.561701
2023,23-102,,Bx033,,56,1,0,1690.190901
2023,23-305,,Ax964,,49,1,0,1664.391286
2023,23-084,,Ax963,,49,1,0,1848.250351
2023,23-077,,Bx005,,54,1,0,1870.622072
2023,23-161,,Bx023,,55,1,0,1752.22827
2023,23-218,,Ax976,,50,1,0,1869.577235
2023,23-165,,Ax985,,51,1,0,1881.062873
2023,23-152,,Ax984,,51,1,0,1527.141974
2023,23-179,,Ax977,,50,1,0,1952.828132
2023,23-217,,Bx051,,57,1,0,1625.905428
2023,23-062,,Ax762,,14,1,0,1599.307293
2023,23-076,,Ax848,,38,1,0,1785.11987
2023,23-082,,Ax774,,24,1,0,1787.009729
2023,23-090,,Ax781,,28,1,0,1673.637882
2023,23-204,,Ax825,,35,1,0,1615.569374
2023,23-098,,Ax833,,36,1,0,1654.782437
2023,23-107,,Ax791,,30,1,0,1627.356777
2023,23-112,,Ax783,,28,1,0,1745.079486
2023,23-141,,Ax821,,35,1,0,1870.445219
2023,23-149,,Ax822,,35,1,0,1694.940886
2023,23-167,,Ax776,,26,1,0,1741.392569
2023,23-016,,Ax793,,31,1,0,1654.324675
2023,23-053,,Ax798,,32,1,0,1345.329184
2023,23-099,,Ax790,,30,1,0,1599.169883
2023,23-092,,Ax808,,34,1,0,2069.16916
2023,23-068,,Ax847,,39,1,0,1821.860509
2023,23-069,,Ax794,,31,1,0,1703.300093
2023,23-061,,Ax845,,38,1,0,1666.269444
2023,23-140,,Ax784,,29,1,0,1597.642488
2023,23-194,,Ax840,,37,1,0,1692.451048
2023,23-182,,Ax824,,35,1,0,1616.13517
2023,23-180,,Ax823,,35,1,0,1630.493722
2023,23-622,01/03/2023,Bx165,,77,1,0,1647.477622
2023,23-120,,Bx092,,62,1,0,1862.252244
2023,23-157,,Ax947,,47,1,0,1709.991047
2023,23-139,,Ax909,,43,1,0,1814.835234
2023,23-148,,Ax908,,43,1,0,1983.589615
2023,23-171,,Ax879,,41,1,0,1711.303754
2023,23-134,,Ax854,,39,1,0,1841.788232
2023,23-079,,Ax875,,40,1,0,1867.141305
2023,23-201,,Ax925,,45,1,0,1605.658686
2023,23-137,,Ax803,,33,1,0,1880.990152
2023,23-301,,Ax812,,34,1,0,1623.472839
2023,23-592,04/03/2023,Bx169,,80,1,0,1641.081343
2023,23-055,,Ax780,,28,1,0,1047.035878
2023,23-516,07/03/2023,Bx179,,83,1,0,1493.440932
2023,23-641,,Bx075,,60,1,0,1811.993806
2023,23-522,07/03/2023,Bx178,,83,1,0,1694.558355
2023,23-554,,Bx101,,63,1,0,1632.493712
2023,23-549,,Bx088,,62,1,0,1593.387319
2023,23-559,,Bx084,,63,1,0,1544.011741
2023,23-629,,Bx011,,55,1,0,1814.835234
2023,23-517,,Bx010,,55,1,0,1752.22827
2023,23-509,,Bx009,,55,1,0,1801.387671
2023,23-018,,Ax788,,30,1,0,1616.13517
2023,23-133,,Ax873,,40,1,0,1823.684088
1995,95-067,04/05/1995,f080,,138,2,0,1301.885421
1995,95-116,01/05/1995,f084,,135,2,0,1872.392424
1995,95-595,19/05/1995,f188,,152,2,0,1695.090979
1998,98-405,10/03/1998,h687,,83,2,0,1576.751515
1998,98-648,,h498,,65,2,0,1695.257275
1998,98-571,04/03/1998,h669,,75,2,0,1463.810197
1998,98-483,31/03/1998,h762,,104,2,0,1528.376352
1998,98-409,10/03/1998,h686,,83,2,0,1495.412385
1998,98-329,04/03/1998,h648,,76,2,0,1474.620048
1998,98-302,21/03/1998,h723,,94,2,0,1318.843362
1998,98-031,12/03/1998,h676,,85,2,0,1528.710805
1998,98-390,22/03/1998,h739,,95,2,0,1555.596161
1998,98-381,22/03/1998,h736,,92,2,0,1246.384823
1998,98-353,,h609,,76,2,0,1329.338051
1998,98-313,27/03/1998,h749,,100,2,0,1291.214504
1998,98-207,03/03/1998,h641,,74,2,0,1669.44399
1998,98-454,10/03/1998,h693,,83,2,0,1149.267511
1999,99-525,,i199,,62,2,0,1627.356777
1999,99-1047,,i949,,64,2,0,1392.170764
1999,99-1141,,i897,,64,2,0,1512.092048
1999,99-967,,i647,,51,2,0,1744.190868
1999,99-600,,i466,,55,2,0,1623.410915
1999,99-1103,,i839,,68,2,0,1422.667249
1999,99-684,,i209,,62,2,0,1498.897135
1999,99-303,,h879,,44,2,0,1654.782437
1999,99-421,,i048,,61,2,0,1756.754428
1999,99-829,,i319,,56,2,0,1576.751515
1999,99-618,,i234,,62,2,0,1621.336698
1999,99-1070,,i394,,60,2,0,1668.393287
1999,99-607,,i705,,69,2,0,1552.114773
1999,99-562,,h823,,43,2,0,2048.435873
1999,99-874,,i424,,48,2,0,2126.078767
1999,99-996,,i121,,58,2,0,1598.903442
1999,99-845,,i861,,54,2,0,1641.081343
1999,99-914,,i355,,59,2,0,1647.477622
1999,99-805,,i762,,73,2,0,1440.116222
1999,99-918,,i356,,57,2,0,1756.950919
1999,99-783,,i473,,54,2,0,1590.113809
1999,99-885,,i596,,52,2,0,1672.679386
1999,99-1127,,i055,,60,2,0,1627.356777
1999,99-973,,i981,,66,2,0,1302.878527
1999,99-975,,i127,,59,2,0,1641.081343
1999,99-424,,i226,,55,2,0,1958.70999
1999,99-388,,i203,,63,2,0,1645.342093
1999,99-386,23/02/1999,i703,,67,2,0,1524.443013
1999,99-380,,i299,,55,2,0,1525.68085
1999,99-841,01/03/1999,i799,,73,2,0,1472.73827
1999,99-776,,h976,,43,2,0,2063.958725
1999,99-1130,,i903,,72,2,0,1331.36874
1999,99-1099,,i826,,70,2,0,1513.622567
1999,99-320,,h880,,45,2,0,1441.097898
1999,99-1052,,i941,,58,2,0,1410.797155
1999,99-798,,i326,,60,2,0,1443.945587
1999,99-570,,h817,,40,2,0,1475.673719
1999,99-910,,i446,,54,2,0,1641.626944
1999,99-781,,i618,,50,2,0,1519.59258
1999,99-387,,i501,,49,2,0,1702.393542
1999,99-353,,i046,,59,2,0,1750.000901
1999,99-753,,i833,,66,2,0,1688.786599
1999,99-850,,i486,,43,2,0,1419.524589
1999,99-539,,i030,,64,2,0,1376.904262
1999,99-465,,i093,,53,2,0,1753.119932
1999,99-524,,h822,,39,2,0,1692.451048
1999,99-1126,,i773,,71,2,0,1412.235501
1999,99-886,,i592,,55,2,0,1535.365472
1999,99-900,,i268,,52,2,0,1681.103156
1999,99-899,,i351,,52,2,0,1498.575784
1999,99-195,,i379,,55,2,0,1643.737229
1999,99-362,13/03/1999,i916,,86,2,0,1519.898801
1999,99-544,,i489,,54,2,0,1439.013098
1999,99-280,,h871,,47,2,0,1701.310578
1999,99-038,,h856,,44,2,0,1743.663575
1999,99-039,,i585,,51,2,0,1639.73281
1999,99-1123,,i687,,57,2,0,1619.9061
1999,99-277,,h852,,43,2,0,1870.622072
1999,99-1125,02/04/1999,j036,,105,2,0,1707.02324
1999,99-915,,i084,,58,2,0,1757.309463
1999,99-939,,i266,,56,2,0,1691.410358
1999,99-929,,i449,,54,2,0,1894.681162
1999,99-937,,i541,,51,2,0,1410.375873
1999,99-935,,i106,,56,2,0,1789.76862
1999,99-921,,i728,,64,2,0,1702.393542
1999,99-799,,i190,,66,2,0,1410.797155
1999,99-711,08/04/1999,j052,,109,2,0,1500.696944
1999,99-635,,i700,,51,2,0,1635.667935
1999,99-603,,i393,,57,2,0,1652.991346
1999,99-032,,h825,,38,2,0,1704.607073
1999,99-902,,i159,,59,2,0,1501.156393
1999,99-895,04/03/1999,i843,,79,2,0,1667.951547
1999,99-923,07/03/1999,i809,,79,2,0,1602.643798
1999,99-786,,i324,,54,2,0,1613.973601
1999,99-864,,i117,,61,2,0,1396.047837
1999,99-579,,i396,,58,2,0,1602.643798
1999,99-1071,,i081,,59,2,0,1500.696944
1999,99-800,,i724,,65,2,0,1504.850298
1999,99-1017,,i958,,58,2,0,1376.390804
1999,99-281,,h886,,40,2,0,1497.168235
1999,99-891,,i831,,61,2,0,1635.667935
1999,99-1029,,i512,,52,2,0,1691.410358
1999,99-904,,i548,,48,2,0,1556.754778
1999,99-606,,i707,,70,2,0,1479.363506
1999,99-741,28/02/1999,i777,,71,2,0,1608.498714
1999,99-359,,i220,,62,2,0,1684.960317
1999,99-559,,i245,,60,2,0,1531.782106
1999,99-1117,,i684,,55,2,0,1714.467887
1999,99-1045,,i558,,55,2,0,1808.110952
1999,99-1041,,i150,,59,2,0,1545.624391
1999,99-1113,12/03/1999,i928,,84,2,0,1834.036301
1999,99-713,,i304,,58,2,0,1745.079486
1999,99-620,,i717,,69,2,0,1588.241244
1999,99-1019,10/03/1999,i923,,80,2,0,1585.168875
1999,99-717,,i621,,53,2,0,1625.511253
1999,99-701,,i056,,57,2,0,1725.939065
1999,99-705,,i834,,66,2,0,1503.962521
1999,99-246,24/02/1999,i828,,71,2,0,1571.500611
1999,99-211,,i602,,54,2,0,1645.712193
1999,99-215,,i664,,55,2,0,1380.739272
1999,99-366,,i694,,54,2,0,1422.667249
1999,99-1105,05/04/1999,j054,,109,2,0,1377.828738
1999,99-361,,i045,,57,2,0,1610.526701
1999,99-869,,i475,,54,2,0,1625.511253
1999,99-364,,i824,,61,2,0,1607.581186
1999,99-392,,i003,,63,2,0,1779.148317
1999,99-307,,i217,,63,2,0,1344.190908
1999,99-774,,i656,,53,2,0,1548.11504
1999,99-755,,i677,,59,2,0,1537.207949
1999,99-575,,i533,,54,2,0,1431.754859
1999,99-1145,,i734,,68,2,0,1527.478031
1999,99-760,,i591,,52,2,0,1485.979303
1999,99-404,13/03/1999,i914,,83,2,0,1792.327138
1999,99-435,,i284,,53,2,0,1653.600865
1999,99-968,,h935,,45,2,0,1768.339305
1999,99-982,,i265,,56,2,0,1707.200699
1999,99-1062,,i967,,63,2,0,1454.115627
1999,99-671,09/03/1999,i879,,84,2,0,1811.557263
1999,99-689,,i650,,59,2,0,1569.035514
1999,99-513,,i887,,65,2,0,1681.602003
1999,99-504,,i399,,56,2,0,1548.11504
1999,99-496,,i027,,60,2,0,1673.549878
1999,99-656,,i885,,65,2,0,1444.081643
1999,99-858,,i630,,51,2,0,1461.091776
1999,99-517,,i229,,65,2,0,2093.435545
1999,99-469,,h947,,50,2,0,1671.710414
1999,99-880,,h918,,49,2,0,1834.650094
1999,99-985,,h934,,46,2,0,1656.44659
1999,99-866,06/03/1999,i872,,79,2,0,1732.234394
1999,99-410,,i042,,56,2,0,1667.951547
1999,99-871,,i629,,54,2,0,1747.44818
1999,99-1018,,i052,,62,2,0,1481.684565
1999,99-1005,,I277,,56,2,0,1317.982097
1999,99-1129,,i905,,65,2,0,1363.537725
1999,99-418,,i536,,54,2,0,1477.905773
1999,99-822,,i454,,52,2,0,1613.973601
1999,99-820,02/03/1999,i800,,69,2,0,1455.878458
1999,99-1151,,i641,,52,2,0,1664.536555
1999,99-791,,i138,,60,2,0,1514.994672
1999,99-990,,i148,,57,2,0,1463.168481
1999,99-453,,h798,,29,2,0,1641.081343
1999,99-623,,i397,,61,2,0,1812.225384
1999,99-639,,i722,,65,2,0,1407.302368
1999,99-673,,h945,,49,2,0,2121.27801
1999,99-653,,i830,,61,2,0,1495.765539
1999,99-594,,i005,,55,2,0,1446.900757
1999,99-1035,,i739,,63,2,0,1440.451523
1999,99-738,,i402,,44,2,0,1670.051621
1999,99-264,,h849,,46,2,0,1801.19057
1999,99-573,,i004,,50,2,0,1482.72986
1999,99-646,,i723,,66,2,0,1613.973601
1999,99-1152,,i560,,54,2,0,1783.865559
1999,99-833,17/03/1999,i993,,90,2,0,1548.628964
1999,99-826,,i181,,65,2,0,1437.941438
1999,99-457,,i188,,61,2,0,1513.622567
1999,99-475,,i576,,53,2,0,1511.84483
1999,99-473,,h908,,44,2,0,1716.469872
1999,99-788,,i472,,51,2,0,1532.560731
1999,99-787,,i577,,52,2,0,1471.63619
1999,99-795,,i784,,72,2,0,1474.888708
1999,99-634,,i019,,55,2,0,1639.674458
1999,99-650,,i094,,52,2,0,1291.178881
1999,99-327,,h855,,46,2,0,1334.432557
1999,99-310,,h876,,48,2,0,1821.140051
1999,99-1106,,i231,,63,2,0,1598.497723
1999,99-700,,i780,,71,2,0,1446.590521
1999,99-1028,,i083,,57,2,0,1633.900913
1999,99-764,,h980,,44,2,0,2124.071187
1999,99-622,26/02/1999,i810,,65,2,0,1636.639566
1999,99-1157,18/04/1999,j068,,121,2,0,1673.854283
1999,99-434,,i244,,61,2,0,1519.73674
1999,99-396,22/02/1999,i701,,66,2,0,1558.328828
1999,99-394,,i538,,51,2,0,1714.467887
1999,99-406,,i692,,59,2,0,1401.608653
1999,99-231,27/02/1999,i794,,74,2,0,1598.316327
1999,99-731,08/04/1999,j056,,112,2,0,1301.649905
1999,99-572,,i270,,55,2,0,1572.058627
1999,99-680,,i038,,57,2,0,1695.090979
1999,99-957,,i124,,60,2,0,1516.73433
1999,99-697,,i044,,60,2,0,1665.108072
1999,99-225,,i381,,60,2,0,1564.076652
1999,99-582,,h925,,46,2,0,2149.344045
1999,99-637,,i886,,69,2,0,1509.631052
1999,99-882,,i456,,55,2,0,1654.45582
1999,99-207,24/02/1999,i746,,69,2,0,1534.669927
1999,99-411,,i281,,55,2,0,1601.925838
1999,99-1097,,i827,,66,2,0,1684.603184
1999,99-1154,26/04/1999,j070,,135,2,0,1596.176012
2000,00-504,11/03/2000,j852,,85,2,0,1310.586135
2000,00-509,01/03/2000,j826,,73,2,0,1177.378704
2000,00-529,20/02/2000,j677,,67,2,0,1145.557658
2000,00-513,,j638,,61,2,0,1256.402618
2000,00-558,,j466,,59,2,0,1462.926133
2000,00-505,01/03/2000,j825,,74,2,0,1615.426782
2000,00-522,20/02/2000,j673,,67,2,0,1397.176644
2000,00-126,,j527,,61,2,0,1176.668891
2000,00-572,27/02/2000,j812,,72,2,0,1535.65262
2000,00-546,,j352,,53,2,0,1172.25451
2000,00-523,,j649,,58,2,0,1179.848005
2000,00-556,26/02/2000,j810,,71,2,0,1493.713044
2000,00-447,,j576,,55,2,0,1614.530738
2000,00-564,,j693,,62,2,0,1247.983764
2000,00-501,01/03/2000,j824,,74,2,0,1316.273675
2000,00-820,,j768,,67,2,0,1193.409197
2000,00-540,23/02/2000,j777,,69,2,0,1231.079688
2000,00-1004,,j574,,57,2,0,1265.695087
2000,00-693,,j710,,60,2,0,1356.160756
2000,00-545,20/02/2000,j635,,63,2,0,1001.468453
2000,00-579,,j226,,48,2,0,1391.143631
2000,00-535,,j219,,45,2,0,1344.882524
2000,00-536,,j358,,58,2,0,1336.483934
2000,00-537,23/02/2000,j773,,69,2,0,1373.546434
2000,00-539,14/03/2000,j858,,88,2,0,1167.933668
2000,00-156,,j191,,48,2,0,1507.768637
2000,00-500,,j331,,56,2,0,1347.682548
2000,00-153,,j527,,61,2,0,1176.668891
2000,00-268,27/02/2000,j815,,69,2,0,1279.621752
2000,00-810,05/03/2000,j839,,78,2,0,1073.772258
2000,00-812,23/02/2000,j796,,70,2,0,1176.668891
2000,00-818,,j636,,59,2,0,1270.514588
2000,00-188,,j543,,64,2,0,1171.484915
2000,00-780,,j699,,57,2,0,1372.365382
2000,00-165,,j187,,44,2,0,1217.16935
2000,00-769,24/02/2000,j794,,67,2,0,1260.960661
2000,00-498,,j614,,60,2,0,1296.330134
2000,00-277,,j455,,62,2,0,1327.388522
2000,00-731,,j711,,65,2,0,1207.704842
2000,00-295,,j661,,62,2,0,1272.841842
2000,00-316,,j658,,64,2,0,1101.814307
2000,00-319,14/03/2000,j862,,87,2,0,1139.736231
2000,00-192,,j517,,62,2,0,1182.563637
2000,00-588,,j394,,56,2,0,1245.864909
2000,00-632,,j366,,55,2,0,1270.514588
2000,00-075,,j485,,56,2,0,1489.010238
2000,00-144,,j528,,61,2,0,1235.688125
2000,00-148,20/02/2000,j758,,62,2,0,1418.580743
2000,00-792,24/02/2000,j790,,70,2,0,1493.241264
2000,00-585,24/02/2000,j780,,69,2,0,1276.386594
2000,00-198,,j547,,62,2,0,1349.501505
2000,00-591,,j392,,59,2,0,1296.330134
2000,00-096,,j267,,45,2,0,1549.83493
2000,00-746,26/02/2000,j819,,71,2,0,1124.322834
2000,00-747,,j196,,44,2,0,1523.660927
2000,00-756,,j719,,61,2,0,1256.443053
2000,00-768,,j302,,53,2,0,1260.870659
2000,00-584,20/02/2000,j686,,64,2,0,1251.419508
2000,00-400,,J204,,48,2,0,1454.521653
2000,00-555,11/03/2000,j857,,87,2,0,1272.841842
2000,00-135,,j522,,59,2,0,1326.010582
2000,00-745,11/03/2000,j856,,87,2,0,1437.560483
2000,00-778,21/02/2000,j701,,66,2,0,1316.273675
2000,00-772,,j310,,47,2,0,1349.501505
2000,00-771,,j724,,61,2,0,1246.663063
2000,00-732,27/02/2000,j816,,70,2,0,1097.826088
2000,00-441,,j582,,65,2,0,1396.61977
2000,00-482,25/02/2000,j786,,69,2,0,1307.499365
2000,00-248,23/02/2000,j744,,65,2,0,1322.779264
2000,00-473,,j560,,56,2,0,1254.694055
2000,00-790,,j296,,50,2,0,1455.46192
2000,00-596,,j704,,63,2,0,1169.363544
2000,00-692,,j413,,56,2,0,1409.239538
2000,00-249,,j473,,60,2,0,1166.258981
2000,00-411,25/02/2000,j801,,69,2,0,1256.443053
2000,00-089,,j496,,58,2,0,1382.019614
2000,00-086,,j266,,51,2,0,1325.157272
2000,00-582,,j222,,45,2,0,1501.269808
2000,00-285,22/02/2000,j747,,66,2,0,1019.810247
2000,00-1014,,j814,,71,2,0,1197.738304
2000,00-1013,10/04/2000,j888,,115,2,0,1098.318414
2000,00-433,,j597,,62,2,0,1184.035381
2000,00-014,,j242,,49,2,0,1342.146468
2000,00-880,,j619,,60,2,0,1176.668891
2000,00-196,06/03/2000,j841,,73,2,0,1036.485112
2000,00-195,,j284,,51,2,0,1377.795681
2000,00-194,,j533,,55,2,0,1207.704842
2000,00-786,01/03/2000,j827,,74,2,0,1193.289227
2000,00-644,,j386,,57,2,0,1373.175897
2000,00-481,,j557,,63,2,0,1327.544492
2000,00-742,07/03/2000,j843,,79,2,0,1041.319924
2000,00-246,,j477,,63,2,0,1067.044234
2000,00-557,,j469,,59,2,0,1250.535654
2000,00-597,,j705,,64,2,0,1334.040318
2000,00-542,23/02/2000,j775,,66,2,0,1207.704842
2000,00-002,,j421,,60,2,0,1190.079913
2000,00-001,,j433,,51,2,0,1335.133365
2000,00-122,12/03/2000,j854,,83,2,0,1170.892042
2000,00-845,,j610,,60,2,0,1312.858681
2000,00-299,,j670,,66,2,0,1531.166516
2000,00-443,,j579,,56,2,0,1380.739272
2000,00-804,09/03/2000,j848,,83,2,0,1193.661685
2000,00-888,,j220,,49,2,0,1487.599892
2000,00-197,,j537,,62,2,0,1219.530638
2000,00-554,01/03/2000,j829,,75,2,0,1320.573411
2000,00-735,,j398,,58,2,0,1608.406803
2000,00-109,20/02/2000,j756,,64,2,0,1241.501496
2000,00-1063,,j626,,65,2,0,1403.554022
2000,00-262,23/02/2000,j799,,69,2,0,1065.990396
2000,00-1126,10/05/2000,j915,,146,2,0,1186.183888
2000,00-1015,,j741,,63,2,0,1311.806224
2000,00-487,16/03/2000,j860,,90,2,0,1331.427155
2000,00-533,19/02/2000,j679,,59,2,0,1109.989882
2000,00-552,,j653,,59,2,0,1279.621752
2000,00-553,,j218,,44,2,0,1426.665921
2000,00-110,,j503,,59,2,0,1137.322555
2000,00-673,,j298,,51,2,0,1356.600592
2000,00-006,23/02/2000,j728,,68,2,0,1249.240294
2001,01-496,19/03/2001,k019,,92,2,0,1302.184942
2001,01-705,14/04/2001,k129,,122,2,0,1363.056613
2001,01-359,24/03/2001,k052,,97,2,0,1218.17301
2001,01-298,26/02/2001,j960,,70,2,0,1595.991644
2001,01-252,,j107,,44,2,0,1726.538376
2001,01-1138,08/05/2001,k207,,145,2,0,1296.330134
2001,01-938,07/05/2001,k199,,144,2,0,1246.384823
2001,01-468,11/03/2001,j998,,84,2,0,1246.471283
2001,01-576,31/03/2001,k076,,104,2,0,1272.186172
